rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row
11,Anne-Marie,Hansen,Anne-Marie Hansen,Female,,,https://ui-avatars.com/api/?name=A+H&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2.102KM,2.462KM
12,Fina Lale,Kutz,Fina Lale Kutz,Female,,,https://ui-avatars.com/api/?name=F+L+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2.161KM,2.398KM
13,Cara,Halliday,Cara Halliday,Female,United Kingdom,SORELLA,https://ui-avatars.com/api/?name=C+H&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2KM,2.553KM
14,Anja,Meusel,Anja Meusel,Female,,,https://ui-avatars.com/api/?name=A+M&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2KM,2.455KM
15,Lena,Fechner,Lena Fechner,Female,,,https://ui-avatars.com/api/?name=L+F&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2.125KM,2.317KM
16,Caroline,Norton,Caroline Norton,Female,,,https://ui-avatars.com/api/?name=C+N&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2.293KM,2.092KM
17,Melanie,Swoboda,Melanie Swoboda,Female,,,https://ui-avatars.com/api/?name=M+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2KM,2.34KM
18,Sandra,Sommer,Sandra Sommer,Female,,,https://ui-avatars.com/api/?name=S+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,1.239KM,3.063KM
19,Justyna,Dzieciol,Justyna Dzieciol,Female,Poland,,https://ui-avatars.com/api/?name=J+D&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2KM,2.235KM
20,Julia,Matthies,Julia Matthies,Female,,,https://athxgames.com/storage/profile-photos/CeAw45UtYMprh4ayAO9yWToBEcvGgWPZ5r2Re45f.jpg,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2KM,2.133KM
21,Michaela,Ressel,Michaela Ressel,Female,,,https://ui-avatars.com/api/?name=M+R&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2KM,2.027KM
22,Anne,Koch,Anne Koch,Female,,,https://ui-avatars.com/api/?name=A+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2.438KM,1.451KM
23,Weronika,Białowąs,Weronika Białowąs,Female,,,https://ui-avatars.com/api/?name=W+B&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,1.75KM,1.874KM
24,Lena,Sassano,Lena Sassano,Female,Germany,LiftingWomen,https://ui-avatars.com/api/?name=L+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Pro,Endurance,,,,2.166KM,1.382KM
1,Philipp,Grunert,Philipp Grunert,Male,,,https://ui-avatars.com/api/?name=P+G&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,3.907KM
2,Philipp,Wamser,Philipp Wamser,Male,,,https://ui-avatars.com/api/?name=P+W&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,3.777KM
3,Bjarne,Jensen,Bjarne Jensen,Male,,,https://ui-avatars.com/api/?name=B+J&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,3.656KM
4,Lewys,Morgan-Smith,Lewys Morgan-Smith,Male,,,https://ui-avatars.com/api/?name=L+M&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2.5KM,2.805KM
5,Torben,Krohn,Torben Krohn,Male,,,https://ui-avatars.com/api/?name=T+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,3.241KM
6,Nils,Mattern,Nils Mattern,Male,,,https://ui-avatars.com/api/?name=N+M&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,3.225KM
7,Max,Pieper,Max Pieper,Male,,,https://ui-avatars.com/api/?name=M+P&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,3.17KM
8,Steven,Knieriemen,Steven Knieriemen,Male,,,https://ui-avatars.com/api/?name=S+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,3.139KM
9,Alexander,Sonnenthal,Alexander Sonnenthal,Male,,,https://ui-avatars.com/api/?name=A+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2.392KM,2.708KM
10,Baz,gouldsbury,Baz gouldsbury,Male,,,https://ui-avatars.com/api/?name=B+g&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.998KM
11,Alexander,Mory,Alexander Mory,Male,Germany,Evope,https://ui-avatars.com/api/?name=A+M&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.989KM
12,Lennart,Finke,Lennart Finke,Male,,,https://athxgames.com/storage/profile-photos/3JiLi6Ez5gv5LjP5Ornyupg6IzhOd3e8eQ8JUio5.jpg,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.969KM
13,Valentin,Dorn,Valentin Dorn,Male,,,https://ui-avatars.com/api/?name=V+D&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2.607KM,2.338KM
14,Marc,Katzensteiner,Marc Katzensteiner,Male,,,https://ui-avatars.com/api/?name=M+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.933KM
15,philipp,Ketzer,philipp Ketzer,Male,,,https://ui-avatars.com/api/?name=p+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.922KM
16,Daniel,Lemke,Daniel Lemke,Male,,,https://ui-avatars.com/api/?name=D+L&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.911KM
16,Maciek,Dzięcioł,Maciek Dzięcioł,Male,Poland,Move Club Poznań,https://ui-avatars.com/api/?name=M+D&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.911KM
18,Thomas,Rieger,Thomas Rieger,Male,,,https://ui-avatars.com/api/?name=T+R&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.75KM,3.16KM
19,Jens,Koppe,Jens Koppe,Male,,,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.75KM,3.156KM
20,Sören,Findeisen,Sören Findeisen,Male,Germany,,https://ui-avatars.com/api/?name=S+F&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.75KM,3.149KM
21,Jochen,Köhler,Jochen Köhler,Male,,,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2.461KM,2.422KM
22,Tom,Maischak,Tom Maischak,Male,,,https://ui-avatars.com/api/?name=T+M&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.75KM,3.131KM
23,Christian,Freese,Christian Freese,Male,,,https://ui-avatars.com/api/?name=C+F&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.858KM
24,Yannick,Sieberg,Yannick Sieberg,Male,Germany,CrossFit mit Schmackes,https://ui-avatars.com/api/?name=Y+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.857KM
25,Alexander,Kress,Alexander Kress,Male,,,https://ui-avatars.com/api/?name=A+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.75KM,3.052KM
26,Andre,Theis,Andre Theis,Male,,,https://ui-avatars.com/api/?name=A+T&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.956KM,2.823KM
27,Leonel,Quinta,Leonel Quinta,Male,,,https://ui-avatars.com/api/?name=L+Q&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2.183KM,2.593KM
27,Marc,Ketzer,Marc Ketzer,Male,,,https://ui-avatars.com/api/?name=M+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2.392KM,2.384KM
29,Marlon,Kampmann,Marlon Kampmann,Male,Germany,Crossfit mit Schmackes,https://ui-avatars.com/api/?name=M+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2.175KM,2.525KM
30,Sebastian,Białowąs,Sebastian Białowąs,Male,Poland,,https://ui-avatars.com/api/?name=S+B&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.644KM
31,Ralph,Wachter,Ralph Wachter,Male,Austria,DasGYM,https://ui-avatars.com/api/?name=R+W&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2.293KM,2.342KM
32,Andreas,Kirsch,Andreas Kirsch,Male,,,https://ui-avatars.com/api/?name=A+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.982KM,2.652KM
33,Juergen,Deckert,Juergen Deckert,Male,Germany,,https://ui-avatars.com/api/?name=J+D&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.572KM,3.03KM
34,Johannes,Kluge,Johannes Kluge,Male,Germany,CrossFit DD,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.54KM
35,Horatiu,Kraus,Horatiu Kraus,Male,,,https://ui-avatars.com/api/?name=H+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.503KM
36,Steve,Federow,Steve Federow,Male,,,https://ui-avatars.com/api/?name=S+F&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.467KM
37,Björn,Wittig,Björn Wittig,Male,Germany,,https://athxgames.com/storage/profile-photos/UP5rqv7TcV6a1itx5PdErtudKtohsNsNt0aoGtqS.jpg,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.727KM,2.679KM
38,Tobi,Kleibe,Tobi Kleibe,Male,,,https://ui-avatars.com/api/?name=T+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2KM,2.371KM
39,Marcel,Knäblein,Marcel Knäblein,Male,,,https://ui-avatars.com/api/?name=M+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,2.178KM,1.893KM
40,Christof,Hahn,Christof Hahn,Male,Germany,,https://ui-avatars.com/api/?name=C+H&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.787KM,2.283KM
41,Robert,Koch,Robert Koch,Male,,,https://ui-avatars.com/api/?name=R+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.75KM,2.314KM
42,Detlef,Martach,Detlef Martach,Male,Germany,,https://ui-avatars.com/api/?name=D+M&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Male,ATHX Pro,Endurance,,,,1.335KM,2.628KM
1,Charlotte,Schindler,Charlotte Schindler,Female,Germany,CFM,https://ui-avatars.com/api/?name=C+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.091KM,3.465KM
2,Rebecca,Mengering,Rebecca Mengering,Female,,,https://ui-avatars.com/api/?name=R+M&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.649KM,2.857KM
3,Amelie,Wendelaar Bonga,Amelie Wendelaar Bonga,Female,,,https://ui-avatars.com/api/?name=A+W+B&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,2KM,2.335KM
4,Michy,Mann,Michy Mann,Female,,,https://ui-avatars.com/api/?name=M+M&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,2KM,2.279KM
5,Jana,Lobe,Jana Lobe,Female,,,https://ui-avatars.com/api/?name=J+L&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.703KM,2.524KM
6,Helen,Rinckens,Helen Rinckens,Female,,,https://ui-avatars.com/api/?name=H+R&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.934KM,2.264KM
7,Marit,Paschke,Marit Paschke,Female,,,https://ui-avatars.com/api/?name=M+P&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.973KM,2.214KM
8,Susanne,Bliesner,Susanne Bliesner,Female,,,https://ui-avatars.com/api/?name=S+B&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.654KM
9,Tina,Dragutinovic-Moos,Tina Dragutinovic-Moos,Female,,,https://ui-avatars.com/api/?name=T+D&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,2KM,2.144KM
10,Alessa,Frey,Alessa Frey,Female,,,https://ui-avatars.com/api/?name=A+F&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.92KM,2.223KM
11,Justyna,Niemczyk,Justyna Niemczyk,Female,Poland,,https://ui-avatars.com/api/?name=J+N&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.717KM,2.382KM
12,Naruna Kamala,Viana Guimarães Vierling,Naruna Kamala Viana Guimarães Vierling,Female,Brazil,,https://ui-avatars.com/api/?name=N+K+V+G+V&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.553KM
13,Miriam,Post,Miriam Post,Female,,,https://ui-avatars.com/api/?name=M+P&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.69KM,2.355KM
14,Bianca,Flender,Bianca Flender,Female,,,https://ui-avatars.com/api/?name=B+F&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.767KM,2.179KM
15,Vanessa,Schilde,Vanessa Schilde,Female,,,https://ui-avatars.com/api/?name=V+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.425KM
16,Diellza,Isufaj,Diellza Isufaj,Female,,,https://ui-avatars.com/api/?name=D+I&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.675KM,2.205KM
17,Vanja,Lier,Vanja Lier,Female,,,https://athxgames.com/storage/profile-photos/lIA6uca3GEQsy8iUFtiHxn8805tb5ehYSMC7ZW7A.jpg,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.941KM,1.937KM
18,Janina,Paaß,Janina Paaß,Female,,,https://ui-avatars.com/api/?name=J+P&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.362KM
19,Elena,Siepe,Elena Siepe,Female,,,https://ui-avatars.com/api/?name=E+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.646KM,2.194KM
20,Maren,Kaspers,Maren Kaspers,Female,,,https://ui-avatars.com/api/?name=M+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.339KM
21,Jasmina,Schmidt,Jasmina Schmidt,Female,,,https://ui-avatars.com/api/?name=J+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.828KM,2.001KM
22,Christina,Leuker,Christina Leuker,Female,,,https://ui-avatars.com/api/?name=C+L&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,0.953KM,2.859KM
23,Inke,Nissen,Inke Nissen,Female,,,https://ui-avatars.com/api/?name=I+N&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.285KM
24,Josephine,Schröder,Josephine Schröder,Female,,,https://ui-avatars.com/api/?name=J+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,2KM,1.783KM
25,Amy,Wake,Amy Wake,Female,,,https://ui-avatars.com/api/?name=A+W&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.853KM,1.924KM
26,Diana,Petersen,Diana Petersen,Female,,,https://ui-avatars.com/api/?name=D+P&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.263KM
27,Sara,Kosnacova,Sara Kosnacova,Female,,,https://ui-avatars.com/api/?name=S+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.824KM,1.894KM
28,Lara,Farwick,Lara Farwick,Female,Germany,,https://ui-avatars.com/api/?name=L+F&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.193KM
29,Jessica,Kourie,Jessica Kourie,Female,,,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.966KM,1.7KM
30,Franziska,Wilsky,Franziska Wilsky,Female,,,https://ui-avatars.com/api/?name=F+W&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.161KM
31,Anja,Rausch,Anja Rausch,Female,,,https://ui-avatars.com/api/?name=A+R&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.698KM,1.932KM
32,Janine,Balzer,Janine Balzer,Female,,,https://ui-avatars.com/api/?name=J+B&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,2.125KM
33,Sara,Douedari,Sara Douedari,Female,,,https://ui-avatars.com/api/?name=S+D&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.408KM,2.211KM
34,Pia,Rüther,Pia Rüther,Female,,,https://ui-avatars.com/api/?name=P+R&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.665KM,1.944KM
35,Milena,Belitzer,Milena Belitzer,Female,Germany,T.S.S Crossfit,https://ui-avatars.com/api/?name=M+B&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.75KM,1.848KM
36,Nicole,Bredfeldt,Nicole Bredfeldt,Female,Germany,Trave CrossFit,https://ui-avatars.com/api/?name=N+B&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.25KM,2.339KM
37,Sandy,Sorger,Sandy Sorger,Female,,,https://ui-avatars.com/api/?name=S+S&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.596KM,1.98KM
38,Saskia-Alessandra,Forkel,Saskia-Alessandra Forkel,Female,,,https://ui-avatars.com/api/?name=S+F&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,1.993KM
39,Katerina,Giannoglou,Katerina Giannoglou,Female,,,https://ui-avatars.com/api/?name=K+G&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,1.978KM
39,Saskia,Naujok,Saskia Naujok,Female,,,https://ui-avatars.com/api/?name=S+N&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,1.978KM
41,Timotée,Gbaguidi,Timotée Gbaguidi,Female,,,https://ui-avatars.com/api/?name=T+G&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,1.97KM
42,Benita-Francesca,Teichmann,Benita-Francesca Teichmann,Female,,,https://ui-avatars.com/api/?name=B+T&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.512KM,1.943KM
43,Emily,Morgenstern,Emily Morgenstern,Female,,,https://ui-avatars.com/api/?name=E+M&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,1.907KM
43,Terézia,Nadaska,Terézia Nadaska,Female,,,https://ui-avatars.com/api/?name=T+N&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,1.907KM
45,Sina,Rieckhoff,Sina Rieckhoff,Female,,,https://ui-avatars.com/api/?name=S+R&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,0.927KM,2.467KM
46,Martina,Burkert,Martina Burkert,Female,,,https://ui-avatars.com/api/?name=M+B&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,2KM,1.388KM
47,Anna-Marie,Rose,Anna-Marie Rose,Female,,,https://ui-avatars.com/api/?name=A+R&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.75KM,1.511KM
48,Vasiliki,Koutsogianni,Vasiliki Koutsogianni,Female,,,https://ui-avatars.com/api/?name=V+K&color=FFFFFF&background=000000,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX Lite,Endurance,,,,1.5KM,1.76KM
