rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
84,Toby,Bell,Toby Bell,Male,,,https://ui-avatars.com/api/?name=T+B&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,Strength,,,,50KG,90KG,120KG,,,84
85,David,Sheahan,David Sheahan,Male,,,https://ui-avatars.com/api/?name=D+S&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,Strength,,,,53KG,93KG,105KG,,,85
86,Vissarion,Petrikis,Vissarion Petrikis,Male,,,https://ui-avatars.com/api/?name=V+P&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,Strength,,,,45KG,75KG,95KG,,,86
1,Grace,Mannion,Grace Mannion,Female,,,https://ui-avatars.com/api/?name=G+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,43KG,110KG,150KG,,,1
1,Esther,Murphy Akanji,Esther Murphy Akanji,Female,,,https://ui-avatars.com/api/?name=E+M+A&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,53KG,120KG,130KG,,,1
3,Catherine,McBride,Catherine McBride,Female,,,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,53KG,108KG,130KG,,,3
4,Gemma,Dixon,Gemma Dixon,Female,,,https://ui-avatars.com/api/?name=G+D&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,45KG,115KG,125KG,,,4
5,Jenny,Wylie,Jenny Wylie,Female,,,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,45KG,93KG,128KG,,,5
6,Lana,Perić-McDermott,Lana Perić-McDermott,Female,Canada,,https://ui-avatars.com/api/?name=L+P&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,45KG,100KG,118KG,,,6
7,Niamh,Mcphillips,Niamh Mcphillips,Female,,,https://ui-avatars.com/api/?name=N+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,45KG,105KG,110KG,,,7
7,Katherine,Perry,Katherine Perry,Female,,Hybrid Human,https://ui-avatars.com/api/?name=K+P&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,45KG,105KG,110KG,,,7
9,Francesca,Walshe,Francesca Walshe,Female,,,https://ui-avatars.com/api/?name=F+W&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,40KG,100KG,118KG,,,9
10,Kristýna,Hellerová,Kristýna Hellerová,Female,,,https://ui-avatars.com/api/?name=K+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,43KG,93KG,120KG,,,10
11,Nikki,Lowndes,Nikki Lowndes,Female,Ireland,,https://ui-avatars.com/api/?name=N+L&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,45KG,95KG,115KG,,,11
12,Lucie,Nechalova,Lucie Nechalova,Female,Czech Republic,Perpetua,https://ui-avatars.com/api/?name=L+N&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,48KG,95KG,110KG,,,12
13,Alison,Wilson,Alison Wilson,Female,United Kingdom,Base Training Club,https://athxgames.com/storage/profile-photos/4T8iM9qVsyQOd2N0WdTH3Ykvk1vAdlyJ69561KDO.jpg,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,38KG,100KG,110KG,,,13
14,Emma,O Brien,Emma O Brien,Female,Ireland,,https://ui-avatars.com/api/?name=E+O+B&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,40KG,90KG,115KG,,,14
15,Roisin,Markey,Roisin Markey,Female,,,https://ui-avatars.com/api/?name=R+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,48KG,85KG,100KG,,,15
16,Liza,Kearney,Liza Kearney,Female,,HD Strength and conditioning,https://ui-avatars.com/api/?name=L+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,40KG,90KG,100KG,,,16
17,Marjane,Asmahri,Marjane Asmahri,Female,,,https://ui-avatars.com/api/?name=M+A&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,88KG,105KG,,,17
18,Sorcha,Haverty,Sorcha Haverty,Female,,,https://ui-avatars.com/api/?name=S+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,38KG,85KG,103KG,,,18
19,Natalie,Blumenthal,Natalie Blumenthal,Female,,,https://ui-avatars.com/api/?name=N+B&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,80KG,110KG,,,19
20,Orla,Kerbey,Orla Kerbey,Female,Ireland,A & S Fitness,https://ui-avatars.com/api/?name=O+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,83KG,103KG,,,20
20,Jennifer,Johnston,Jennifer Johnston,Female,Ireland,FitHouse Belfast,https://ui-avatars.com/api/?name=J+J&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,43KG,75KG,103KG,,,20
20,Julia,Gruszczynska,Julia Gruszczynska,Female,,,https://ui-avatars.com/api/?name=J+G&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,38KG,85KG,98KG,,,20
23,Kellyann,Halstead,Kellyann Halstead,Female,,,https://ui-avatars.com/api/?name=K+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,85KG,100KG,,,23
23,Sue,Howley,Sue Howley,Female,,,https://ui-avatars.com/api/?name=S+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,80KG,105KG,,,23
23,Amy,Byrne,Amy Byrne,Female,Ireland,Hybrid,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,40KG,90KG,90KG,,,23
26,Megan,Daly,Megan Daly,Female,Ireland,Fianna,https://athxgames.com/storage/profile-photos/PSICfDLU3RRWSOgHd94ZN1zZ2qYzWmJgh5neZbmv.jpg,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,38KG,85KG,88KG,,,26
27,Amie,Dawber-Smith,Amie Dawber-Smith,Female,,,https://ui-avatars.com/api/?name=A+D&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,30KG,90KG,90KG,,,27
27,Nil,Celebi,Nil Celebi,Female,,,https://ui-avatars.com/api/?name=N+C&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,75KG,100KG,,,27
29,Alyssa,Haven,Alyssa Haven,Female,,,https://ui-avatars.com/api/?name=A+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,30KG,88KG,90KG,,,29
30,Laure,Dupont,Laure Dupont,Female,France,Crossfit rengo,https://ui-avatars.com/api/?name=L+D&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,90KG,80KG,,,30
31,Ella,Giglione,Ella Giglione,Female,,,https://athxgames.com/storage/profile-photos/z4jJ74R2TQ6yCFyUxRw0lkhIoufY80xNDJdEdvcB.jpg,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,38KG,75KG,90KG,,,31
31,Aoife,Murphy,Aoife Murphy,Female,,,https://ui-avatars.com/api/?name=A+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,73KG,95KG,,,31
33,Karen,Heggarty,Karen Heggarty,Female,,,https://ui-avatars.com/api/?name=K+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,68KG,95KG,,,33
34,Kate,Ring,Kate Ring,Female,,,https://ui-avatars.com/api/?name=K+R&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,38KG,63KG,93KG,,,34
35,Sarah,McKenna,Sarah McKenna,Female,Ireland,Granite,https://ui-avatars.com/api/?name=S+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,30KG,70KG,90KG,,,35
36,Dani,Hegarty,Dani Hegarty,Female,,,https://ui-avatars.com/api/?name=D+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,33KG,70KG,85KG,,,36
37,Michele,Davies,Michele Davies,Female,,,https://ui-avatars.com/api/?name=M+D&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,60KG,85KG,,,37
38,eryne,barbieux,eryne barbieux,Female,,,https://ui-avatars.com/api/?name=e+b&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,36KG,68KG,75KG,,,38
39,Cara,McConnell,Cara McConnell,Female,,,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,35KG,60KG,82KG,,,39
40,Ellie,Parker,Ellie Parker,Female,,,https://ui-avatars.com/api/?name=E+P&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,30KG,65KG,80KG,,,40
41,Emma,Buick,Emma Buick,Female,,,https://ui-avatars.com/api/?name=E+B&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,28KG,63KG,75KG,,,41
42,Helen,Whearity,Helen Whearity,Female,,Wellfit Skerries,https://ui-avatars.com/api/?name=H+W&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Female,ATHX,Strength,,,,30KG,60KG,70KG,,,42
1,David,Kelly,David Kelly,Male,,,https://ui-avatars.com/api/?name=D+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,09:42,,,,,,1
2,William,Lendeborg,William Lendeborg,Male,Dominican Republic,,https://ui-avatars.com/api/?name=W+L&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,10:00,,,,,,2
3,Finn,McNulty,Finn McNulty,Male,,,https://ui-avatars.com/api/?name=F+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,10:12,,,,,,3
4,Christopher,Lavelle,Christopher Lavelle,Male,Ireland,BE Coaching,https://ui-avatars.com/api/?name=C+L&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,10:19,,,,,,4
4,Ryan,Burnison,Ryan Burnison,Male,,,https://ui-avatars.com/api/?name=R+B&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,10:19,,,,,,4
6,ryan,burton,ryan burton,Male,,,https://ui-avatars.com/api/?name=r+b&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,10:46,,,,,,6
7,Jamie,McGonigal,Jamie McGonigal,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,11:27,,,,,,7
8,Cian,Cosgrave,Cian Cosgrave,Male,Ireland,Perpetua,https://ui-avatars.com/api/?name=C+C&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,11:34,,,,,,8
9,Mark,McCann,Mark McCann,Male,,,https://ui-avatars.com/api/?name=M+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,11:49,,,,,,9
10,Dan,Knight,Dan Knight,Male,United Kingdom,,https://ui-avatars.com/api/?name=D+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,11:57,,,,,,10
11,Jack,Mathews,Jack Mathews,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:02,,,,,,11
12,Lewis,Harland,Lewis Harland,Male,United Kingdom,Funk Training Club,https://ui-avatars.com/api/?name=L+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:05,,,,,,12
13,Trevor,Greer,Trevor Greer,Male,,,https://ui-avatars.com/api/?name=T+G&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:07,,,,,,13
14,Brian,McGarvey,Brian McGarvey,Male,,,https://ui-avatars.com/api/?name=B+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:17,,,,,,14
15,Patrick,Mc garry,Patrick Mc garry,Male,Ireland,GLADIATOR BALLYMENA,https://athxgames.com/storage/profile-photos/eToi2qRzZ87uGItObz7L82dv8HT19eOHPnnWGgCV.jpg,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:23,,,,,,15
16,Anthony,McDonnell,Anthony McDonnell,Male,,,https://ui-avatars.com/api/?name=A+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:30,,,,,,16
17,Ryan,McGearty,Ryan McGearty,Male,,,https://ui-avatars.com/api/?name=R+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:36,,,,,,17
18,David,Gibbons,David Gibbons,Male,United Kingdom,Kore gym,https://ui-avatars.com/api/?name=D+G&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:37,,,,,,18
19,adam,dehaty,adam dehaty,Male,United Kingdom,,https://ui-avatars.com/api/?name=a+d&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:46,,,,,,19
20,Valdas,Gruselionis,Valdas Gruselionis,Male,,,https://ui-avatars.com/api/?name=V+G&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:52,,,,,,20
21,Theon,Doran,Theon Doran,Male,Ireland,Urban Gym,https://ui-avatars.com/api/?name=T+D&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:56,,,,,,21
21,Daniel,McNeil,Daniel McNeil,Male,,,https://ui-avatars.com/api/?name=D+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:56,,,,,,21
23,Jamie,Sheldon,Jamie Sheldon,Male,,,https://ui-avatars.com/api/?name=J+S&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,12:58,,,,,,23
24,Ryan,Lynn,Ryan Lynn,Male,,,https://ui-avatars.com/api/?name=R+L&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:07,,,,,,24
25,Gavin,Eakin,Gavin Eakin,Male,,,https://ui-avatars.com/api/?name=G+E&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:25,,,,,,25
26,Thomas,Payne,Thomas Payne,Male,United Kingdom,,https://ui-avatars.com/api/?name=T+P&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:26,,,,,,26
27,Liam,Bassett,Liam Bassett,Male,,Fit House Belfast,https://ui-avatars.com/api/?name=L+B&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:27,,,,,,27
28,Ian,Flood,Ian Flood,Male,,,https://ui-avatars.com/api/?name=I+F&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:32,,,,,,28
28,Alex,Bingham,Alex Bingham,Male,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:32,,,,,,28
30,Giorgio,Cecchini,Giorgio Cecchini,Male,Italy,,https://ui-avatars.com/api/?name=G+C&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:42,,,,,,30
31,Cameron,Knell,Cameron Knell,Male,,,https://ui-avatars.com/api/?name=C+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:45,,,,,,31
31,Ciarán,Breathnach,Ciarán Breathnach,Male,Ireland,,https://athxgames.com/storage/profile-photos/G0mOh1KnpRxFfQqFj5vPcnRHo70qjLtIeSknRNDz.jpg,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:45,,,,,,31
33,John,Dever,John Dever,Male,Ireland,GFT,https://ui-avatars.com/api/?name=J+D&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:49,,,,,,33
34,James,Egan,James Egan,Male,,,https://ui-avatars.com/api/?name=J+E&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:56,,,,,,34
35,william,morgan,william morgan,Male,United Kingdom,The goat shed,https://ui-avatars.com/api/?name=w+m&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:57,,,,,,35
35,Michael,Walker,Michael Walker,Male,Ireland,Unit 4B,https://ui-avatars.com/api/?name=M+W&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,13:57,,,,,,35
37,Sam,Treharne,Sam Treharne,Male,United Kingdom,,https://athxgames.com/storage/profile-photos/0SkFqyvfCWRO5gz9ZWsLHXBy89Hl0XaGyGc6EDUH.jpg,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:01,,,,,,37
38,Scott,Prendergast,Scott Prendergast,Male,,,https://ui-avatars.com/api/?name=S+P&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:04,,,,,,38
39,Hans Kristian Andreassen,Sandø,Hans Kristian Andreassen Sandø,Male,Norway,,https://ui-avatars.com/api/?name=H+K+A+S&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:06,,,,,,39
40,Sam,Coffey,Sam Coffey,Male,,,https://ui-avatars.com/api/?name=S+C&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:13,,,,,,40
41,Cormac,Gallagher,Cormac Gallagher,Male,,,https://ui-avatars.com/api/?name=C+G&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:15,,,,,,41
42,Thomas,O’Dowd,Thomas O’Dowd,Male,,,https://ui-avatars.com/api/?name=T+O&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:22,,,,,,42
43,Mark,Murphy,Mark Murphy,Male,,,https://ui-avatars.com/api/?name=M+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:23,,,,,,43
44,Stephen,Dixon,Stephen Dixon,Male,Ireland,,https://athxgames.com/storage/profile-photos/36BpqUQp0BqCM6EQGZlT4NdhULdisWvlLBvNMqER.jpg,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:24,,,,,,44
45,Phillip,Shortt,Phillip Shortt,Male,,,https://athxgames.com/storage/profile-photos/SGjBTYOunN8PXf9dFVDpoG0cqQXmjLfz7bGLNzBp.jpg,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:37,,,,,,45
46,Shay,Kearney,Shay Kearney,Male,,,https://ui-avatars.com/api/?name=S+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:45,,,,,,46
47,Jason,Kane,Jason Kane,Male,Ireland,Elite Gym,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:54,,,,,,47
48,Sandro,Di giminiani,Sandro Di giminiani,Male,Venezuela,,https://ui-avatars.com/api/?name=S+D+g&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,14:56,,,,,,48
49,Luke,Kennedy,Luke Kennedy,Male,,,https://ui-avatars.com/api/?name=L+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,15:02,,,,,,49
50,John,Totten,John Totten,Male,,,https://ui-avatars.com/api/?name=J+T&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,15:04,,,,,,50
51,Colm,Mcsharry,Colm Mcsharry,Male,,,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,15:12,,,,,,51
52,Ross,Leslie,Ross Leslie,Male,,,https://ui-avatars.com/api/?name=R+L&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,15:39,,,,,,52
53,Matt,Williamson,Matt Williamson,Male,United Kingdom,,https://ui-avatars.com/api/?name=M+W&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,15:43,,,,,,53
53,Richard,Coffey,Richard Coffey,Male,,,https://ui-avatars.com/api/?name=R+C&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,15:43,,,,,,53
55,James,Belding,James Belding,Male,,,https://ui-avatars.com/api/?name=J+B&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,15:46,,,,,,55
56,Ricky,Dennison,Ricky Dennison,Male,,,https://ui-avatars.com/api/?name=R+D&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,15:58,,,,,,56
57,David,Sheahan,David Sheahan,Male,,,https://ui-avatars.com/api/?name=D+S&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,16:00,,,,,,57
58,Kevin,Kirwan,Kevin Kirwan,Male,,,https://ui-avatars.com/api/?name=K+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,16:02,,,,,,58
59,Vissarion,Petrikis,Vissarion Petrikis,Male,,,https://ui-avatars.com/api/?name=V+P&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,16:06,,,,,,59
60,Jeffrey,Mason,Jeffrey Mason,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,16:09,,,,,,60
61,Dylan,Hoey,Dylan Hoey,Male,Ireland,,https://ui-avatars.com/api/?name=D+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,16:18,,,,,,61
62,Martin,Gouldsbury,Martin Gouldsbury,Male,Ireland,,https://ui-avatars.com/api/?name=M+G&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,16:37,,,,,,62
63,Conor,conorryan1993@gmail.com,Conor conorryan1993@gmail.com,Male,,,https://ui-avatars.com/api/?name=C+c&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,16:40,,,,,,63
64,Luke,Dennison,Luke Dennison,Male,,,https://ui-avatars.com/api/?name=L+D&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,16:46,,,,,,64
65,Obi,Johnson,Obi Johnson,Male,South Africa,,https://ui-avatars.com/api/?name=O+J&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,16:50,,,,,,65
66,Mark,Teague,Mark Teague,Male,Ireland,Mecca,https://ui-avatars.com/api/?name=M+T&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,17:10,,,,,,66
67,Andy,Hancox,Andy Hancox,Male,,,https://ui-avatars.com/api/?name=A+H&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,17:12,,,,,,67
68,Richie,Mahony,Richie Mahony,Male,,,https://ui-avatars.com/api/?name=R+M&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,17:16,,,,,,68
69,Kamil,Koc,Kamil Koc,Male,,,https://ui-avatars.com/api/?name=K+K&color=FFFFFF&background=000000,ATHX DUBLIN 2026,Ireland 🇮🇪,2026,Male,ATHX,MetCon X,,,17:31,,,,,,69
